,int.rate,log.annual.inc,dtai,fico,days.with.cr.line,inq.last.6mths,delinq.2yrs,default
4240,0.1253,10.621424900000001,11.5,712,2130.0,3,0,0
3767,0.1253,10.91508846,7.53,717,3240.0,1,0,0
6210,0.1426,10.54534144,9.92,667,5100.0,1,0,0
2043,0.0768,10.60430524,5.78,802,4440.0,0,0,0
4651,0.1253,10.59663473,10.56,692,4410.0,0,0,0
4196,0.1392,11.33857208,20.03,707,9359.958333,1,0,0
1835,0.0932,10.1266311,12.82,737,1920.0416670000002,0,0,0
6668,0.1148,11.02679245,19.69,717,3276.0,0,0,0
6369,0.1253,10.61972606,17.38,712,3876.041667,1,0,0
4373,0.1148,11.65268741,22.88,737,14009.958330000001,0,0,0
1307,0.1538,11.28978191,9.24,667,6540.0,2,0,1
1117,0.0863,10.50369674,18.77,757,2369.958333,1,0,0
4532,0.1218,10.91501573,13.79,727,3899.958333,1,0,0
9375,0.1148,11.59945172,12.34,727,3600.0,0,0,0
2935,0.1284,10.46310334,23.07,707,1499.958333,2,0,0
6839,0.1461,10.59663473,3.9,677,3420.041667,2,0,0
467,0.1046,10.54534144,13.42,697,4080.0,3,0,0
5912,0.0774,11.26446411,7.17,792,6360.041667,0,0,0
6861,0.1183,9.46962297,9.17,702,4690.0,2,0,0
6834,0.1531,11.35040654,9.06,662,5250.041667,0,0,0
2698,0.16,10.46104751,21.09,662,4529.958333,1,0,0
8774,0.1096,10.2327913,12.52,702,1709.9583329999998,4,0,0
4857,0.1148,10.53433371,10.19,767,3959.958333,0,0,0
7725,0.0775,11.15625052,8.81,772,6389.958333,4,0,0
79,0.1091,9.798127037,18.0,707,2192.0,1,0,0
144,0.0996,9.798127037,15.4,707,11248.95833,1,0,0
2107,0.0963,10.71441777,8.16,787,6630.0,3,0,0
6696,0.1183,11.12726298,16.94,717,2130.0,3,0,0
450,0.0743,10.40426284,10.04,772,3630.0,1,0,0
4758,0.1392,11.03488966,14.05,677,3479.958333,1,0,0
4863,0.1287,11.84942627,18.99,682,3959.958333,0,4,0
6332,0.1635,11.15625052,2.57,707,1710.0416670000002,0,0,0
4427,0.1114,10.88911776,8.89,732,3600.0,2,0,0
3368,0.0963,10.91501573,1.24,722,6359.958333,2,0,0
4283,0.1704,12.13598274,12.5,702,6510.0,0,0,1
378,0.1172,11.03488966,20.09,697,6392.041667,0,0,0
7611,0.0751,11.23321156,3.68,772,5130.0,0,0,0
4691,0.0894,10.645424900000002,22.11,747,3360.0,3,0,0
534,0.1134,11.51292546,2.32,697,5970.041667,1,1,0
4008,0.1189,10.91501573,16.21,737,5009.958333,0,0,0
4256,0.0774,10.77895629,2.38,797,5400.0,0,0,0
4012,0.1114,11.51292546,8.47,742,4896.0,1,0,0
2121,0.1221,11.32659589,12.68,717,6810.041667,0,0,1
5817,0.0859,11.54248427,15.22,752,4830.041667,1,0,0
5547,0.1496,10.81977828,19.58,702,2849.958333,0,0,0
5387,0.1114,10.6666271,14.21,747,3720.0,0,0,0
1237,0.1096,10.96819829,15.43,707,2550.0,2,0,0
9277,0.1183,10.71441777,1.57,727,10445.95833,1,0,0
9555,0.1311,12.29225034,9.94,717,5730.041667,5,0,1
5786,0.0894,11.1123882,17.7,737,6970.041667,1,0,0
7650,0.1062,10.37349118,11.29,722,1950.0416670000002,0,0,0
4452,0.07400000000000001,10.77895629,2.8,762,14039.958330000001,0,0,0
4033,0.1114,11.2697195,9.5,762,7721.0,3,0,1
8153,0.1488,10.62132735,15.75,642,2279.041667,4,1,0
7586,0.0751,10.30895266,8.6,752,2522.0,0,0,0
882,0.1103,10.81977828,0.6,682,1303.0,2,1,0
3603,0.0932,10.81977828,11.71,782,4800.0,0,0,0
4753,0.0894,10.87244663,8.95,742,9329.958333,1,0,0
6150,0.1253,10.30768519,19.22,692,1950.0416670000002,0,0,0
89,0.0964,11.47210347,2.86,737,2190.0,0,0,1
3310,0.08,10.66886237,9.55,752,3180.0,1,0,0
592,0.1134,10.54534144,8.72,687,4261.041667,0,0,0
7669,0.0751,11.00209984,15.92,767,5580.0,0,0,0
8112,0.1362,11.12726298,5.61,682,1470.0,18,0,1
7249,0.1273,10.82697234,18.35,697,3960.0,0,1,0
2522,0.1284,10.645424900000002,15.29,692,5219.958333,0,1,0
8215,0.092,10.46310334,10.94,707,3419.041667,6,0,1
3876,0.1221,11.22524339,9.41,697,3750.0,0,0,0
2269,0.1505,10.89673933,23.8,682,3360.0,0,0,1
6223,0.1426,10.59663473,23.85,687,4440.041667,0,0,0
2812,0.1568,11.15625052,14.97,662,12539.95833,0,0,1
896,0.0976,10.98529272,22.17,742,4590.0,0,0,0
1345,0.0768,10.621424900000001,10.74,792,4589.958333,3,0,0
8239,0.1387,10.38899537,18.37,657,3720.0,2,0,0
2337,0.1505,11.184421400000002,19.87,672,4800.0,2,0,1
5578,0.1253,10.84933709,9.27,742,6960.0,0,0,0
5263,0.1253,11.01862914,3.29,742,1860.0,3,0,0
868,0.1103,10.34174248,14.4,692,3930.0,0,0,1
3407,0.1347,11.33857208,15.01,667,4050.0,0,0,0
2869,0.1411,10.51867319,3.31,697,3659.958333,1,1,0
8017,0.147,10.22557105,22.61,642,1320.041667,0,0,0
249,0.1407,11.69524702,12.81,677,5340.041667,0,0,0
7924,0.1028,11.15625052,0.26,687,344.9583333,0,0,0
3598,0.0932,11.35040654,7.27,732,6510.0,0,0,0
3302,0.1379,10.79949394,18.64,682,4350.0,1,0,1
8431,0.1861,11.08367983,29.2,652,8759.958333,1,0,1
2565,0.1347,10.08580911,13.65,697,1829.9583329999998,0,0,0
4156,0.0859,10.96812932,8.61,732,5850.0,1,0,0
2610,0.1284,10.30895266,12.92,717,10440.0,3,0,0
5542,0.0894,11.34332268,5.52,792,5280.0,1,0,0
2686,0.1284,11.22524339,18.51,772,6780.0,0,0,0
3542,0.1126,10.645424900000002,12.06,742,6059.958333,1,0,0
2092,0.1189,11.20504069,4.05,782,2760.041667,1,0,0
7256,0.1385,10.49127422,12.77,687,3570.041667,1,0,0
2036,0.1316,10.84028655,21.44,707,4020.0,1,0,0
1742,0.1505,11.75194237,11.85,662,4410.0,2,0,0
7291,0.1062,11.26446411,12.32,757,6450.041667,0,0,0
216,0.1091,10.49127422,4.67,697,1410.0,2,0,0
6298,0.1253,11.406542199999999,11.41,732,3961.0,1,0,0
6812,0.1496,10.51867319,14.14,677,4067.0,1,0,1
617,0.145,10.42228135,9.86,667,2940.0,1,0,1
6293,0.0774,10.30895266,17.28,752,2612.041667,0,0,0
3927,0.08,11.72800459,8.79,752,7439.958333,3,0,0
390,0.0838,10.60905725,12.5,727,2550.0,0,0,0
9340,0.1148,11.47210347,15.16,727,2010.0,4,0,1
9551,0.1348,11.73606902,16.85,707,7440.041667,1,0,1
5277,0.0894,11.38509209,22.09,727,8400.0,0,0,1
8806,0.1791,11.10721033,2.45,647,720.0,3,0,0
2144,0.1379,11.40756495,15.05,682,4980.041667,0,1,0
3253,0.1632,10.81977828,12.41,677,2850.0,2,0,0
9295,0.1947,10.81985828,3.17,672,3810.0,8,0,1
1043,0.1103,11.40756495,17.71,692,3480.0,0,0,0
5195,0.1218,10.71441777,20.67,697,2580.0,1,1,0
850,0.1166,11.28978191,17.78,692,1980.0,0,0,1
7957,0.1786,10.91508846,9.62,612,1230.0,15,0,0
1517,0.1114,10.621424900000001,20.46,717,2831.0,0,0,0
9094,0.1095,11.28616287,23.17,722,4680.0,4,0,0
4099,0.1663,10.34161344,8.32,667,2760.958333,1,2,0
6030,0.1426,9.729134165,12.21,672,3660.0,0,0,0
5144,0.1357,11.51288546,14.04,687,6539.958333,1,0,0
3097,0.08,10.81985828,1.03,807,3390.958333,0,0,0
5858,0.1218,10.75790288,16.67,752,3540.0,4,0,0
8105,0.1078,10.18111929,13.55,687,4109.041667,0,0,0
5000,0.1426,11.15619338,18.4,682,3962.958333,2,0,0
119,0.1467,10.95080655,20.76,667,3750.0,0,1,0
487,0.1008,10.23995979,14.57,702,2490.0,0,0,0
8645,0.1292,10.818177,18.87,672,4559.958333,5,2,0
3696,0.1505,11.39639165,23.8,662,5292.958333,1,1,0
8277,0.145,10.91871823,4.54,642,5190.0,7,0,1
2063,0.1253,11.44035477,19.35,692,5449.0,0,0,0
3102,0.1253,10.71441777,11.01,767,2580.0,7,0,0
6922,0.0859,10.18111929,10.14,742,5430.0,0,0,0
4348,0.0894,10.23995979,1.71,727,2099.958333,1,0,0
950,0.1071,10.65169094,16.83,687,2370.0,2,1,0
2035,0.16,10.81977828,22.13,677,2580.0,0,0,0
342,0.0951,11.60823564,16.87,722,8519.041667,1,0,0
3472,0.1095,11.02679245,18.15,717,3210.0,1,0,0
8063,0.1122,12.27373129,11.61,692,1470.0,16,0,0
9545,0.0788,10.81977828,20.38,732,7410.041667,4,0,0
4678,0.0894,11.58896015,3.16,802,9870.0,0,0,0
9280,0.1565,11.75978554,21.02,692,8969.958333,4,1,0
4735,0.1183,10.96812932,0.48,717,2910.0,1,0,0
4728,0.1253,10.30895266,9.8,702,2670.0,1,1,0
9228,0.1426,10.55302239,19.99,707,1110.0,4,0,0
6693,0.0894,10.62132735,13.9,737,5730.041667,0,0,0
781,0.1134,10.53049493,7.72,677,1680.0,1,0,1
4343,0.0774,10.81977828,12.58,782,9692.958333,1,0,0
8081,0.1122,11.58988651,21.97,692,6629.041667,7,0,1
7133,0.1385,10.90595598,13.59,692,4170.041667,0,0,1
8905,0.1253,10.81977828,21.29,697,3060.041667,4,1,0
2890,0.1322,11.26446411,0.65,727,1698.9583329999998,0,0,1
1423,0.1146,12.388394199999999,3.64,722,3209.958333,0,0,0
6342,0.1322,10.645424900000002,13.69,677,1920.0416670000002,2,0,0
3138,0.1253,11.69524702,6.73,687,7869.958333,2,3,0
7390,0.157,10.76880073,2.32,672,1444.0,0,0,0
338,0.0807,11.02190247,17.0,762,5340.041667,4,0,1
1214,0.0863,10.645424900000002,19.2,787,6449.958333,1,0,1
5845,0.1322,10.26370422,21.3,687,5970.041667,0,0,0
4796,0.0774,11.29601246,15.69,752,3630.0,3,0,0
2207,0.1284,10.81977828,17.26,707,5580.041667,3,1,0
3156,0.0963,11.15630766,7.56,737,3359.958333,1,0,0
1990,0.1442,10.1266311,12.38,677,1410.0,3,0,0
7652,0.1348,8.922658300000002,21.44,702,1112.0,1,0,0
3296,0.1568,10.94130541,20.87,677,4050.0,0,0,0
550,0.1261,11.24575165,4.62,667,5129.0,1,0,0
5306,0.0774,11.60823564,2.81,792,5520.0,0,0,0
3145,0.1095,11.08214255,5.7,762,3809.958333,0,0,0
4393,0.0894,10.03407712,17.06,772,6390.958333,0,0,0
596,0.1387,10.4744671,13.19,662,4050.0,2,0,1
6435,0.1496,11.69903982,21.04,687,6990.041667,2,0,0
1592,0.1051,11.69524702,3.91,742,4110.041667,1,0,0
3538,0.08,11.251560699999999,6.51,767,7799.958333,2,0,0
6511,0.07400000000000001,11.58247951,9.51,772,10020.04167,0,0,0
5727,0.16699999999999998,10.26813067,7.54,677,1230.041667,2,0,1
8509,0.1134,11.6351431,18.54,707,9899.958333,6,0,0
2921,0.1474,11.73610102,9.34,677,5762.0,2,1,0
5286,0.1287,11.40756495,14.99,687,4170.0,3,0,0
4768,0.1357,10.92593848,22.66,687,5580.0,1,0,0
5189,0.1114,11.09741002,8.6,737,5162.0,1,0,0
8252,0.1545,10.81977828,7.9,662,727.0,7,0,1
646,0.1039,10.34817337,17.0,717,3209.041667,2,0,0
9169,0.1442,10.57131693,11.91,682,1349.958333,4,0,0
1018,0.1387,11.03488966,19.24,662,1601.958333,0,0,0
1966,0.1158,11.849397699999999,8.32,727,4890.041667,1,0,1
9357,0.1392,9.773834343999999,5.87,732,7199.958333,8,0,1
444,0.0838,11.06663836,5.25,772,3540.041667,4,0,1
7412,0.1682,9.862665558,12.63,667,1560.0,0,0,0
5385,0.0894,10.30895266,12.56,802,4349.958333,0,0,0
81,0.0775,10.81977828,5.35,762,8370.0,0,0,0
1815,0.0932,10.08580911,18.75,782,10110.0,4,0,0
6245,0.1565,10.49127422,14.97,662,4290.0,1,0,1
1041,0.0768,9.741203889,2.26,752,1800.0,0,0,0
4780,0.1635,11.15625052,16.66,662,4619.958333,0,0,0
8597,0.1766,11.91839057,27.86,652,5999.958333,7,0,1
5952,0.1218,10.79957558,7.08,707,3210.0,0,0,0
1339,0.1159,11.66650455,11.89,687,2910.0,1,0,0
7581,0.0714,10.59663473,18.33,797,6210.0,0,0,0
1662,0.102,11.41861479,13.32,737,1740.0,0,0,0
8568,0.1482,11.15625052,25.68,692,6959.958333,0,0,0
8489,0.1197,11.40769827,18.96,707,2549.958333,7,0,0
2490,0.1347,12.12269104,7.28,732,7218.0,1,0,1
6737,0.1148,10.73639668,15.1,737,2400.041667,0,0,0
7470,0.1533,12.61153775,16.16,692,8220.041667,0,0,0
5440,0.1253,10.69194491,20.75,697,4020.0,1,0,0
4307,0.16,11.11016619,10.3,662,3059.958333,1,1,0
6704,0.1183,11.33857208,13.63,727,5550.041667,1,0,0
544,0.1166,10.49127422,5.17,692,4440.0,2,1,1
7635,0.1062,10.87804719,13.86,722,9150.0,2,0,0
7274,0.1099,11.40756495,13.43,707,5610.041667,1,0,0
6705,0.1565,11.184421400000002,9.32,662,5040.0,0,1,0
428,0.1078,11.60823564,18.58,702,7230.0,0,0,1
3781,0.0932,12.2010601,8.36,802,11685.0,0,0,0
9557,0.1025,12.20607265,13.97,722,6120.041667,2,0,0
4960,0.1461,9.546812609,10.71,677,1140.0,2,0,0
8585,0.1861,11.00209984,26.08,642,5790.0,1,0,0
8981,0.1379,11.37939407,24.99,692,2640.958333,1,0,0
5234,0.1183,12.37073927,2.51,802,5190.0,1,0,1
1113,0.1134,9.798127037,21.13,697,2070.0,1,0,0
194,0.0996,11.42954386,6.48,712,5610.041667,1,0,0
688,0.1103,11.40756495,17.39,717,4470.0,1,0,0
3316,0.1347,10.62132735,5.21,697,5639.958333,0,0,0
6394,0.0859,10.49127422,1.9,737,2730.041667,0,0,0
4408,0.1183,10.12647109,20.65,717,2373.958333,3,0,0
3312,0.1316,10.91537933,15.94,697,5340.0,2,0,0
3663,0.08,11.06657586,0.0,807,3960.0,1,0,0
7526,0.1273,11.26446411,16.15,697,2400.041667,3,0,0
3177,0.1189,11.08214255,16.28,747,5204.958333,6,1,0
9575,0.1071,10.59663473,13.09,687,3450.041667,8,0,1
8521,0.0863,11.05089001,0.29,737,360.0,1,0,0
1568,0.102,9.546812609,0.86,757,1772.0,1,0,0
8019,0.0743,9.574983486,0.0,757,300.0,0,0,1
1758,0.0963,11.00209984,6.16,727,8310.0,0,1,0
5417,0.1148,11.22524339,9.81,722,2879.958333,3,0,0
9354,0.1496,10.16585182,19.62,687,1110.0,4,0,1
1419,0.102,10.66886237,9.15,727,2909.958333,1,0,0
3327,0.0963,10.97678203,24.57,762,8849.958333,4,0,1
3104,0.1126,11.21446552,8.73,742,3570.0,0,0,0
41,0.0743,11.69524702,2.29,777,3540.0,0,0,0
2344,0.1253,11.10122093,16.55,722,8280.041667,0,0,0
3911,0.1347,10.89673933,23.29,682,3300.0,3,1,0
2728,0.0932,10.1266311,3.89,777,3419.958333,2,0,0
4404,0.1287,10.858999,12.48,712,4320.0,0,0,0
4972,0.0751,11.71177632,1.46,747,4569.041667,1,0,0
6883,0.16699999999999998,10.858999,18.18,667,3000.041667,2,0,0
3670,0.1568,10.41930072,14.29,667,3809.958333,0,2,0
2254,0.1189,10.9329641,2.23,747,2280.0,4,0,0
1220,0.1096,10.30895266,1.8,697,3360.0,0,0,0
78,0.087,11.15625052,6.07,712,2550.0,1,0,0
537,0.1324,11.00209984,22.4,687,3151.041667,0,0,1
2601,0.1568,10.95080655,7.62,682,2850.0,2,0,1
9122,0.1221,10.40426284,1.93,687,8280.0,4,1,0
2308,0.1379,11.35040654,0.42,737,1140.0,1,0,0
889,0.1008,11.46163217,3.36,757,4170.0,0,0,0
236,0.128,11.03488966,19.22,677,3060.041667,2,0,0
8170,0.1425,11.12726298,14.45,642,4710.0,2,1,0
9474,0.1913,9.980448594,5.33,672,1890.0,9,0,0
3750,0.0963,11.49272276,16.44,742,5460.0,4,0,0
2562,0.1189,10.71441777,21.95,752,3600.0,1,0,0
1209,0.1096,10.83958091,12.28,697,2550.0,2,1,0
998,0.1008,11.30220443,14.79,712,6900.0,0,0,1
4868,0.1148,11.47210347,23.18,742,5280.0,0,0,0
1807,0.1347,10.37361617,21.3,692,2252.041667,1,0,0
2183,0.1505,11.28978191,11.38,677,4410.0,2,0,1
3389,0.1189,11.65268741,8.86,687,11789.95833,0,0,0
5278,0.1218,11.00209984,11.52,692,7619.958333,1,1,0
3793,0.1411,11.891307099999999,13.1,692,5370.0,1,0,0
9141,0.1411,11.09437512,16.63,687,3479.958333,7,0,1
8387,0.1829,11.24504602,11.15,647,2129.041667,7,0,1
7376,0.1099,10.08580911,16.15,712,2520.0,2,0,0
924,0.1197,11.39659388,14.59,677,5549.958333,2,0,0
3964,0.16699999999999998,11.15625052,12.75,707,5088.0,1,0,0
1969,0.1347,10.12647109,12.15,687,1925.0416670000002,2,1,0
3973,0.1158,10.91508846,9.25,717,7199.958333,2,0,0
1709,0.0938,10.77895629,14.54,742,7362.041667,0,0,0
1198,0.1222,11.01856357,21.35,682,3899.958333,0,0,0
6071,0.1183,11.32659589,11.71,697,7920.0,1,0,0
1250,0.0863,11.33857208,16.11,762,5850.0,0,0,0
2252,0.1568,10.58357482,18.08,677,3431.041667,1,0,0
4757,0.1114,11.60823564,21.69,772,9990.0,2,0,0
6183,0.1426,11.33857208,16.57,697,3720.041667,0,0,0
5384,0.1114,10.69194491,22.96,717,5490.0,0,0,0
4687,0.1496,11.40756495,24.99,687,3509.958333,0,0,0
1153,0.0832,11.51292546,7.87,757,10470.0,0,0,0
1346,0.1001,11.27720313,15.21,727,4979.958333,0,1,0
3975,0.0768,10.48793532,3.65,797,9420.0,0,0,0
682,0.1261,10.81977828,3.89,667,5970.041667,0,0,0
898,0.1229,11.6307085,3.07,687,4710.0,0,2,0
6384,0.1253,9.917981999,24.13,697,2490.0,1,0,0
3913,0.1221,10.18111929,11.05,687,4589.958333,0,0,1
8422,0.1576,10.89673933,18.96,652,5850.0,1,0,0
5938,0.1287,10.27505111,23.26,692,3780.041667,1,1,1
634,0.1039,9.729134165,7.5,692,1920.0,1,0,0
7530,0.1496,10.71441777,1.79,682,1230.041667,0,0,0
5233,0.1253,11.04132055,3.65,782,5910.0,0,0,0
6934,0.1148,11.1962808,20.26,732,5550.0,0,0,0
9054,0.1979,11.90496755,11.58,662,722.0,2,0,0
6610,0.1322,11.95761129,14.57,687,6750.041667,1,2,0
5697,0.0894,11.23413706,5.58,762,2430.0,3,0,0
6139,0.0774,10.46310334,18.07,752,3210.0,0,0,0
2234,0.1663,11.00126616,11.15,667,4410.0,1,0,1
6340,0.1218,11.26446411,19.88,702,3750.041667,0,0,0
7458,0.1273,10.91508846,7.77,687,4230.041667,0,0,0
364,0.1078,10.49127422,7.93,692,2429.041667,0,0,0
2169,0.1347,11.00209984,17.86,682,3750.0,0,0,1
2566,0.08,10.77895629,2.77,772,3150.0,0,0,0
6242,0.1426,11.69524702,7.98,682,7650.0,0,1,0
3521,0.1316,11.00209984,7.26,697,3792.958333,0,0,0
8456,0.1103,10.42228135,13.5,682,1980.0,4,0,0
1126,0.1292,10.37349118,4.76,662,1350.0,0,0,0
9117,0.1189,10.75790288,24.59,702,6659.958333,1,0,1
1015,0.08,10.71441777,7.17,797,6090.0,1,0,0
4334,0.1287,11.69524702,14.98,712,2759.958333,2,0,0
4025,0.1253,10.37349118,11.81,682,5130.0,1,1,0
2517,0.1632,11.28973191,14.93,682,3689.958333,2,0,0
6349,0.1461,11.02516511,20.38,667,5376.0,0,0,0
939,0.0976,10.49127422,16.8,732,10199.95833,0,0,0
5167,0.0859,10.20507253,22.5,752,2429.958333,1,0,0
4671,0.0859,10.40426284,16.36,752,3360.0,0,0,0
7147,0.1062,11.91839057,3.45,792,8250.041667,1,0,0
7107,0.1311,11.19821472,10.25,702,3300.0,0,0,1
4356,0.1148,11.56171563,15.55,707,3059.958333,1,0,0
1681,0.1253,10.59663473,19.2,697,3270.0,3,0,0
8688,0.16399999999999998,11.05089001,26.46,662,2309.958333,2,0,0
2125,0.1316,10.12262308,23.52,692,2850.041667,2,0,1
37,0.1122,11.28978191,1.21,672,3990.0,3,0,0
276,0.1059,10.59600954,12.1,687,4019.0,3,2,0
7595,0.1025,11.91839057,7.66,787,6840.041667,0,0,0
3651,0.1062,10.63585545,15.92,722,8833.0,0,0,0
1111,0.1229,10.97472864,5.24,667,4980.0,2,0,0
5438,0.1253,11.15625052,9.89,707,7083.0,0,0,0
1349,0.1412,10.08580911,9.3,662,1470.0,0,0,0
2709,0.08,11.15619338,8.78,757,2790.0,0,0,0
3167,0.0963,10.71441777,5.36,742,2279.958333,2,0,0
8461,0.1229,11.26446411,2.38,692,1650.0,5,1,0
930,0.0832,9.862665558,1.25,742,1981.0,0,0,0
3261,0.1284,10.46310334,24.27,687,1619.958333,1,0,0
7352,0.1025,10.645424900000002,0.44,712,4080.0,0,0,0
3161,0.1221,10.91501573,11.89,697,2651.958333,0,0,0
4374,0.0894,10.83958091,14.26,737,2729.958333,2,0,0
8058,0.1091,10.26813067,2.46,682,2609.041667,3,0,0
3894,0.1189,11.40756495,13.95,712,6809.958333,0,0,0
6456,0.1565,9.680344001,14.1,667,1470.0,0,0,0
6875,0.1148,11.00209984,9.34,712,3420.041667,1,0,0
8668,0.145,10.96819829,16.04,652,3514.0,1,0,1
7301,0.1496,10.04324949,17.06,672,1422.0,3,0,0
6006,0.1426,10.385913699999998,5.33,692,1288.041667,3,0,0
1393,0.0963,10.30895266,2.64,717,1928.9583329999998,1,0,0
3024,0.1253,10.87804719,14.08,707,3809.958333,3,0,0
1058,0.0976,10.30895266,17.04,717,1110.0,0,0,0
3124,0.1253,10.818177,3.37,717,2626.0,0,0,0
1689,0.1304,11.112447900000001,11.62,667,4350.0,3,0,0
9300,0.1531,11.22524339,13.44,677,7169.958333,7,0,1
3179,0.1505,9.67501734,20.51,687,2040.0,0,0,0
7622,0.1459,10.23995979,24.6,662,5554.0,1,0,0
3579,0.0894,11.01039864,7.78,762,12266.95833,1,0,0
7516,0.1136,12.03171926,5.39,712,5555.0,0,0,0
4111,0.1221,10.49127422,7.0,692,5790.0,1,0,0
3319,0.1442,10.94150022,22.29,667,3270.0,0,0,0
8926,0.1568,10.30895266,10.12,672,1920.0416670000002,5,0,1
7897,0.0901,7.60090246,0.0,702,238.95833330000002,6,0,1
3892,0.1505,11.184421400000002,16.3,667,3600.0,0,0,0
3364,0.1347,9.574983486,16.33,672,3150.0,1,0,0
2934,0.08,10.52002363,12.63,712,5219.958333,2,0,0
4674,0.1287,11.08214255,11.52,727,4740.0,0,0,0
7025,0.1287,10.08580911,8.7,692,2400.041667,0,0,0
6793,0.1531,11.00209984,14.3,732,2371.041667,0,0,0
2477,0.1379,10.81985828,16.58,712,3060.0,1,0,0
4699,0.1253,10.858999,10.96,722,6270.0,0,0,1
7127,0.0788,10.30895266,4.84,772,5040.041667,0,0,0
3338,0.1189,10.1266311,12.67,727,1710.0,1,0,0
6921,0.1287,11.35040654,6.23,697,3661.0,0,0,0
6399,0.1426,10.77895629,12.55,682,1927.0416670000002,0,0,0
5615,0.0894,10.30895266,11.8,767,7080.0,0,0,0
5588,0.1496,10.29688008,20.69,662,4110.0,0,0,0
6520,0.1183,11.87756858,4.79,757,2670.041667,1,0,0
7123,0.1099,10.83958091,8.56,717,1980.0416670000002,1,0,0
1484,0.1442,11.22524339,3.22,682,3180.041667,0,2,0
5193,0.1114,10.81977828,13.51,737,9150.0,1,1,0
451,0.0983,11.06663836,0.58,712,5430.0,0,1,0
8071,0.1438,10.49127422,26.53,697,2310.041667,5,0,0
8757,0.1696,10.71441777,18.8,652,2523.0,1,0,0
6114,0.0894,10.90646961,7.68,737,5160.041667,3,0,0
3870,0.1347,11.41090381,3.77,682,4800.0,0,0,0
2395,0.1284,11.00209984,13.0,697,3840.041667,0,0,1
9150,0.1284,10.30895266,13.8,687,3210.0,5,0,1
881,0.1166,10.20359214,18.53,682,1529.958333,0,0,0
5124,0.1114,10.53049493,14.13,722,1920.0,0,0,0
1797,0.1253,11.28983191,1.62,692,2880.0,0,0,0
6687,0.1739,11.75194237,15.0,672,9720.041667,0,3,0
2939,0.16,11.08214255,15.88,702,5549.958333,1,0,1
8607,0.1292,10.55581274,8.34,657,1620.958333,3,0,0
3454,0.1126,11.21446552,22.5,742,5850.0,3,0,0
599,0.1671,11.08214255,20.09,662,4110.0,1,0,0
8120,0.1078,10.36501788,13.01,702,3629.0,5,0,1
4338,0.1183,11.00209984,8.44,707,5249.958333,0,1,0
8290,0.1008,10.385913699999998,0.56,702,1049.0,0,0,0
5180,0.1739,11.22390917,11.84,672,1591.0,1,0,1
3841,0.0932,10.62132735,17.82,747,3990.0,0,0,1
3616,0.1461,10.65725935,10.64,682,1800.0,1,0,0
3110,0.1253,11.33857208,17.0,702,4950.0,1,0,0
2967,0.1221,10.46310334,1.3,732,1652.0,2,0,0
3456,0.1442,12.61153775,1.48,702,5279.958333,2,1,0
5452,0.1183,10.91508846,12.7,737,2250.0,1,0,0
8436,0.145,10.20359214,21.33,657,2189.958333,6,0,1
2447,0.1379,10.37173965,22.13,682,2310.0,0,0,0
190,0.1091,11.28978191,9.23,687,2519.0,0,0,0
3854,0.0963,11.42954386,15.85,732,4589.958333,0,0,0
612,0.0976,10.59663473,7.47,707,2939.0,2,0,0
7484,0.0988,10.59663473,5.16,757,4505.041667,3,0,0
1728,0.1442,10.81977828,7.39,692,4830.041667,1,0,0
6443,0.1148,10.96127785,24.46,707,3480.041667,0,0,0
3268,0.0932,11.60823564,0.0,802,7260.0,0,0,0
8670,0.1134,11.81303006,21.32,712,12450.0,14,0,1
1233,0.1317,10.79957558,16.09,662,4865.958333,0,0,0
9394,0.1704,12.25486281,17.94,687,7770.041667,8,0,0
7263,0.1273,11.70354582,21.63,712,5580.041667,2,0,0
3378,0.1253,9.903487553,1.62,707,1740.0,2,0,0
7978,0.1659,9.560997244,27.55,647,2819.0,3,0,1
1634,0.1304,11.184421400000002,3.52,712,3270.0,0,0,0
5251,0.1148,11.0084132,18.2,707,5819.958333,0,0,0
2438,0.1284,11.51288546,18.58,692,7320.0,1,0,0
705,0.1292,10.35316092,23.31,712,3780.0,1,0,1
9504,0.1461,12.388394199999999,13.86,697,4470.041667,1,0,1
3611,0.1126,11.22524339,13.01,722,2971.0,0,0,1
3257,0.0932,11.56171563,20.33,762,5340.0,0,0,0
7218,0.1273,10.26813067,15.5,687,1980.0416670000002,2,0,0
3390,0.1253,11.00209984,6.26,707,1776.0,0,0,0
442,0.092,12.37581542,2.7,792,9029.041667,2,0,0
7477,0.0988,10.62132735,24.64,722,5940.0,3,0,0
8175,0.1615,10.93310697,24.36,652,7379.0,3,0,1
32,0.0743,11.91839057,0.0,777,7128.958333,0,0,0
5669,0.1322,11.39639165,5.66,732,5160.041667,3,0,0
7780,0.147,9.472704636,9.42,637,449.0,1,0,0
8954,0.1726,10.09410791,3.27,697,690.0416667000001,2,0,0
244,0.0964,11.22524339,17.06,767,5691.041667,4,0,1
6409,0.1392,9.700146628999999,14.71,712,1140.0,3,0,0
1380,0.1493,11.98292909,10.73,682,1799.9583329999998,0,0,0
4377,0.1635,11.35040654,19.23,667,3630.0,1,0,0
7515,0.0751,10.30895266,5.4,752,2610.0,0,0,0
5270,0.0894,13.48700649,0.03,792,6270.0,2,0,0
2425,0.1284,11.02190247,17.65,687,2490.041667,0,0,0
7679,0.1062,11.11460974,6.13,722,4200.041667,1,0,0
