int.rate,log.annual.inc,dtai,fico,days.with.cr.line,inq.last.6mths,delinq.2yrs,default
0.0988,11.15625052,6.24,727,3780.041667,2,0,0
0.1385,11.65268741,14.01,687,7770,2,0,0
0.0714,11.21182037,15.42,797,5580,2,0,0
0.1273,10.20507253,17.8,692,1830,0,0,0
0.1025,11.27973158,20.42,712,6990,0,0,0
0.1136,10.77895629,7.15,727,5400.041667,1,0,0
0.0988,10.76806385,16.81,727,4050,3,0,0
0.1348,10.63103616,20.06,692,2310.041667,1,0,0
0.1273,10.81977828,20.52,682,4051,0,0,0
0.1062,11.98042596,15.2,762,5820,2,0,0
0.0714,10.75790288,19.86,752,4110,1,0,0
0.0788,11.03488966,22.49,737,6180,0,0,0
0.1099,10.91326863,15.5,697,4470,2,0,0
0.1099,11.3736634,20.43,687,12450,3,0,0
0.0751,11.00209984,15.92,767,5580,0,0,0
0.1025,10.81977828,19.23,712,4296.041667,2,0,0
0.1136,11.4756285,22.16,707,5130,1,0,0
0.1025,10.6454249,21.63,712,3420.041667,2,0,0
0.1422,10.59663473,10.05,702,1230.041667,1,0,0
0.1422,9.862665558,10.81,697,2100.041667,3,0,1
0.1385,10.69194491,20.54,672,3120.041667,2,0,0
0.0751,10.45322615,20.39,742,7200.041667,1,0,0
0.0676,9.552226498,6.05,772,3480.041667,0,0,0
0.1025,11.15625052,16.42,732,5340.041667,2,0,0
0.1062,11.11460974,6.13,722,4200.041667,1,0,0
0.1348,10.30895266,17.04,682,2430.041667,1,0,0
0.1311,10.46310334,1.65,742,2130.041667,3,1,1
0.1062,9.392661929,14.1,702,8010,1,0,0
0.0788,10.46310334,21.63,742,4650.041667,0,0,0
0.1348,10.75234277,3.93,692,1470,1,0,0
0.0714,10.81977828,22.13,772,5430.041667,0,0,0
0.0988,10.83368119,22.91,717,3690,1,0,0
0.1904,12.34583459,14.43,667,5970.041667,0,0,0
0.0788,11.47435094,1.91,777,5820,2,0,0
0.1025,10.81977828,20.66,707,1920,2,0,0
0.1099,9.61580548,0,752,1680.041667,0,0,1
0.1461,10.30895266,16.2,682,1769.958333,2,0,1
0.1496,11.04132055,4.5,712,1379.958333,0,0,1
0.1322,10.49127422,19.53,692,1530.041667,0,0,1
0.1704,9.541081934,2.24,692,8010,0,2,1
0.1565,11.48452599,3.6,722,5657.958333,0,0,1
0.1385,11.33828632,1.8,722,1140,2,0,1
0.1385,11.8493977,7.25,697,3690,3,0,1
0.1218,9.798127037,6.33,717,1230.041667,0,0,1
0.1095,10.40426284,20.29,742,9599.958333,0,0,1
0.1287,10.16585182,23.22,677,2911,3,0,1
0.16,10.08580911,2.55,667,3509.958333,0,0,1
0.1821,10.71441777,11.39,662,5400,3,2,1
0.1533,10.46310334,9.12,667,2820.041667,1,0,1
0.1025,9.259130536,21.37,702,5310.041667,0,1,1
0.1189,11.01205017,2.89,742,3660,4,0,1
0.1739,11.03488966,13.51,697,4350,3,1,1
0.1114,11.22524339,7.82,737,3179.958333,1,0,1
0.1379,11.23848862,4.45,717,5249.958333,2,0,1
0.1287,11.45952469,0.13,757,2190,2,0,1
0.1608,10.30895266,23.84,642,2490,1,0,0
0.1608,12.1521443,22.47,647,7212,4,0,1
0.16,11.26446411,19.34,682,3780.041667,5,0,0
0.164,10.30895266,29.6,677,1643,1,0,1
0.1482,10.71441777,19.12,652,2847,33,0,1
0.1482,10.6454249,18.51,652,4020,8,0,1
0.138,10.73639668,16.7,662,4339,4,1,0
0.1482,11.39414193,19.34,657,4139.958333,0,0,1
0.1703,11.35510138,25.32,672,4149.958333,3,0,0
0.1324,12.20607265,21.31,697,5879.958333,0,0,0
0.1229,10.1266311,15.55,672,990,1,0,0
0.1229,10.73639668,3.03,672,983,2,0,0
0.1387,11.51292546,14.64,657,3498,1,0,0
0.1387,10.77895629,9.18,652,7556,2,2,0
0.1671,10.91871823,26.52,667,2672.958333,4,0,0
0.0775,11.15625052,8.81,772,6389.958333,4,0,0
0.0838,10.78931908,4,742,3661,3,0,0
0.0807,11.69524702,4,742,4080,6,0,0
0.0933,11.60823564,10,712,2819.958333,6,0,0
0.0933,11.49272276,10,707,4079.958333,1,0,0
0.1154,10.91508846,10,697,3190,4,0,1
0.1028,11.46163217,10,702,2310,3,1,0
0.0964,9.392661929,10,697,1050,2,0,0
0.0996,11.91839057,10,692,6030.041667,2,0,0
0.1028,12.10071213,10,687,3990,4,0,0
0.1122,10.37349118,10,687,3329.958333,6,0,0
0.0964,9.903487553,10,712,1139,4,0,1
0.0996,8.699514748,10,687,810,1,0,0
0.1249,10.59663473,10,707,5790,8,0,1
0.0933,9.903487553,10,712,3512.958333,4,0,0
0.0901,10.46310334,10,717,4770,3,0,0
0.0775,12.22098096,1,802,6840.041667,5,0,0
0.0775,11.39075783,1,802,3570.041667,1,0,0
0.0743,11.65442503,1,802,6750.041667,5,0,0
0.1122,11.00209984,19.5,742,5609.958333,5,1,0
0.0712,10.81977828,1.1,772,5910,3,0,0
0.0838,8.779557456,6.46,722,1230.041667,2,0,1
0.0743,11.28978191,0.39,797,4441,0,0,0
0.0743,11.10682015,10.36,787,5250.041667,5,0,0
0.0775,12.61153775,5.38,757,5641,4,0,0
0.1407,10.1266311,16.27,642,567.0416667,0,0,0
0.1091,10.59663473,8.61,672,8490.041667,0,0,0
0.1122,10.23995979,3.51,672,1139,4,1,0
0.0901,10.49127422,3.27,707,4680,5,1,0
0.0964,10.30895266,3.72,697,1050,0,0,0
0.1059,9.903487553,12.9,697,4169.958333,4,0,0
0.0712,11.91839057,5.6,802,8489.958333,0,0,0
0.147,10.81977828,7.22,652,2820,0,2,0
0.0964,11.51292546,10,707,6360.041667,6,0,0
0.1312,8.29404964,15,662,178.9583333,1,0,0
0.1312,9.392661929,4.4,657,898.9583333,9,0,0
0.128,9.210340372,3.48,647,1169.958333,0,1,0
0.1312,11.00209984,13.16,672,5880,9,0,1
0.1501,11.28978191,3.11,672,3570,6,1,1
0.1059,10.91508846,17.96,727,3180,5,0,0
0.1691,11.12726298,19.62,657,2009.958333,3,1,0
0.1438,10.6454249,16.91,642,5549,18,4,1
0.1091,9.61580548,11.52,682,990,0,0,0
0.1186,11.05089001,10.42,687,6388.958333,14,0,1
0.1312,10.37349118,7.91,652,5609.958333,3,0,0
0.147,11.08214255,6.37,647,1896,6,0,0
0.1028,8.29404964,8.1,682,368,1,0,0
0.1249,10.37349118,5.21,652,2429.958333,2,4,0
0.1249,10.34174248,9.56,662,780,1,0,0
0.1438,10.59663473,4.11,632,629,9,0,1
0.1533,11.36210258,20.12,652,2849,1,0,0
0.1122,11.01862914,14.48,692,2969,15,0,1
0.1438,9.210340372,5.64,632,660,1,0,0
0.1596,9.903487553,15.66,642,5370,1,0,0
0.1438,10.59663473,15.57,642,238.9583333,0,0,0
0.147,9.472704636,9.42,637,449,1,0,0
0.1754,9.169518377,8.38,612,659,0,1,0
0.1249,10.80972795,7.68,662,1019,1,0,0
0.1501,9.757305042,20,652,1052,2,0,0
0.1059,10.59663473,9.51,682,406,2,0,0
0.1217,9.210340372,14.76,667,1022,0,0,0
0.1375,9.392661929,19.3,667,5668.958333,4,1,1
0.1343,10.71441777,8.75,647,419,8,0,0
0.1533,11.03488966,1.72,642,1470,13,0,1
0.1407,10.71441777,0.53,642,2846,6,13,0
0.1091,11.03488966,20,697,4979.958333,4,0,0
0.0996,10.1266311,0.48,702,599.9583333,1,0,0
0.1501,10.81977828,7.75,647,1500,1,0,1
0.1691,11.00209984,20.22,647,6209,1,0,1
0.1722,10.37349118,15.98,642,810,1,0,1
0.1438,9.61580548,6.48,672,1140,12,0,0
0.1628,11.51292546,9.79,662,449,1,0,1
0.128,10.95080655,15.2,667,6449.958333,4,2,0
0.1091,8.853665428,8.57,682,334,2,0,1
0.1691,13.12236338,7.47,667,3600,2,1,1
0.1533,12.50617724,7.33,682,5009.958333,5,0,1
0.1501,9.798127037,2.2,657,1548,0,0,0
0.0838,9.998797732,13.09,737,599.9583333,0,0,0
0.0743,12.61153775,1,802,8593.958333,0,0,0
0.0996,9.798127037,2.33,692,928.9583333,1,0,1
0.1375,11.51292546,6.2,647,1978.958333,10,0,0
0.1786,11.69524702,14.09,652,1140,0,1,0
0.1691,11.15625052,1.35,637,780,1,0,1
0.147,10.81977828,15.14,647,3299,0,0,0
0.1343,11.08214255,18.22,667,990.9583333,3,0,0
0.0964,11.51292546,18.24,757,4829,13,1,0
0.1565,8.892886141,17.31,642,3478.958333,1,0,1
0.1091,10.65725935,1.21,677,719,1,0,0
0.1217,11.32900263,17.02,712,4320,5,0,0
0.0807,9.811372264,3.29,737,1200,1,0,0
0.0838,9.903487553,6.72,732,3149.958333,9,0,0
0.1186,10.23995979,14.31,667,539.9583333,1,1,0
0.147,9.998797732,20,667,2614,19,0,0
0.1249,11.08214255,14.25,667,2940,8,0,0
0.1596,10.22976514,12.9,647,3720,3,0,1
0.0743,10.03451581,0.53,747,3630,5,0,1
0.1501,10.38899537,0.74,647,238.9583333,4,0,0
0.1722,7.547501683,18.99,642,450,0,0,0
0.1722,10.1266311,14.74,652,5820,1,0,0
0.1407,9.229358378,5.06,637,750,1,0,0
0.1028,9.298351249,7.14,692,3964,1,0,0
0.1375,8.862483576,2.38,642,3972,0,1,0
0.0933,10.81977828,4,702,995.9583333,3,0,0
0.1533,10.20359214,13.02,647,1109,0,0,0
0.0807,11.28978191,0.09,727,6678,0,1,0
0.1533,10.59663473,11.76,647,1019.958333,2,0,0
0.1091,9.472704636,4.62,672,359,0,0,0
0.1375,9.903487553,0,647,1230,1,1,1
0.1059,9.652844328,0,682,1109,6,0,0
0.1091,10.46310334,1.2,677,599.9583333,2,0,1
0.1186,10.81977828,13.8,682,1440,5,0,0
0.1596,10.04324949,15.86,632,569.9583333,2,0,1
0.147,11.26446411,10.23,642,599.9583333,0,0,0
0.1249,12.10071213,21.35,692,6046.958333,0,0,0
0.1628,11.40756495,1.31,642,2550,2,2,0
0.1312,11.08214255,25,697,3047,0,0,0
0.1312,10.71441777,4.83,642,2489.958333,1,0,1
0.1754,11.08214255,23.78,657,6088.958333,0,2,0
0.1628,10.93310697,11.38,667,2520,4,2,0
0.1375,10.30895266,2.16,657,629.9583333,5,0,1
0.1122,10.16585182,10.85,677,291.9583333,4,0,1
0.0838,10.40426284,2.15,717,6359,10,0,0
0.1722,10.23995979,22.93,642,1800,4,0,0
0.1786,10.71441777,15.65,652,3964.958333,1,1,0
0.1501,11.08214255,5.48,642,1739.958333,6,0,1
0.1754,11.08214255,10.01,647,2368.958333,0,0,1
0.1028,9.893437217,5.82,682,539.9583333,4,0,0
0.0933,9.680344001,2.7,702,391,0,0,0
0.1467,11.10194518,0.76,647,10859.95833,1,3,0
0.1754,10.19241884,13.44,627,419,0,0,1
0.1122,10.81977828,2.86,667,181,2,0,0
0.1312,11.07153262,3.77,642,4830,3,0,0
0.1786,11.00209984,5.3,617,720,4,0,1
0.0933,11.05089001,0.82,717,346,2,0,0
0.1596,11.28978191,4.61,647,299.9583333,12,0,0
0.1375,10.68051622,3.01,647,1260,2,0,1
0.087,9.61580548,9.84,727,2220,4,0,1
0.1438,10.91508846,8.9,647,3000,3,0,0
0.1122,11.47210347,25,707,4202.958333,0,0,0
0.1407,10.54534144,18.51,652,4318.958333,0,1,1
0.1754,10.46310334,19.85,657,5460,9,0,1
0.1343,9.903487553,0,652,330,1,0,1
0.1722,11.00209984,8.84,642,720,4,0,1
0.1154,10.81977828,0,687,299.9583333,1,0,0
0.1533,10.30895266,21.28,652,1830,3,0,0
0.1407,9.61580548,2,642,238.9583333,5,0,1
0.1343,9.903487553,11.64,652,2819.958333,0,5,0
0.1312,9.210340372,10.68,652,390,6,0,0
0.1407,10.08580911,12.55,647,2220,9,0,1
0.1786,10.6046029,12.83,652,2878.958333,12,0,1
0.1122,11.15625052,25.78,722,4080,0,0,0
0.1786,11.73606902,25.77,662,7979.958333,0,1,0
0.1375,9.903487553,8.4,652,543.9583333,3,0,0
0.087,10.24065669,1.8,722,900,2,0,1
0.1467,10.49127422,0.33,692,360,8,0,1
0.1659,11.03488966,24.45,662,1260,4,0,0
0.1501,11.08214255,10.69,647,2969,10,1,0
0.1501,11.40756495,15.33,652,6418.958333,10,2,0
0.128,10.96819829,7.99,667,6210,4,2,0
0.1375,10.50506754,23.61,672,1049.958333,2,0,0
0.1754,10.89673933,9.98,642,3450,0,0,1
0.1375,9.903487553,0.6,642,1289.958333,18,1,0
0.1312,10.46310334,3.94,647,1739.958333,0,2,0
0.1059,10.30895266,1.8,682,420,2,0,0
0.1596,10.27505111,11.42,667,4050,8,0,1
0.1438,10.96819829,4.26,647,2009.958333,12,0,0
0.1754,10.34174248,22.37,642,4470,4,0,1
0.1059,11.85863349,6.7,687,6359,8,0,0
0.1533,12.01370075,13.35,687,6659,8,1,1
0.1407,10.49127422,0,647,5879,0,2,1
0.1438,9.852194258,13.45,642,1139,3,0,0
0.1312,9.729134165,5.36,652,299.9583333,0,0,1
0.0901,7.60090246,0,702,238.9583333,6,0,1
0.128,10.20359214,1.42,667,299.9583333,4,0,0
0.1154,9.825526011,1.3,667,2910,2,0,1
0.1438,12.30138283,14.5,692,7387,4,0,0
0.1628,10.77895629,11.53,652,900,6,0,1
0.1028,9.83091686,6.97,697,629.9583333,0,0,0
0.1122,9.574983486,1.67,672,1289.958333,4,0,0
0.1312,10.63585545,2.48,652,7528.958333,1,0,0
0.1438,11.22524339,13.07,657,2429.958333,1,0,0
0.1312,11.41861479,9.63,692,2489.958333,6,0,0
0.1154,13.33100224,2.33,692,4005.958333,5,0,1
0.1028,10.4341158,10.66,687,599.9583333,12,0,1
0.1217,10.30895266,2.2,662,658.9583333,1,0,0
0.1122,10.40426284,15.27,672,2700,4,0,0
0.1438,10.35774282,18.51,642,3390,2,0,0
0.0964,9.998797732,18.55,722,540,2,0,0
0.1628,11.00209984,4.22,622,479,10,0,0
0.1186,10.0604913,11.33,657,2879.958333,1,0,1
0.1217,9.998797732,3.27,667,708.9583333,1,0,0
0.1501,10.34174248,23.34,667,2190,7,0,0
0.1754,10.71441777,23.65,652,2670,0,0,0
0.1407,9.472704636,13.38,642,810,2,0,0
0.1754,10.71441777,25.63,667,2670,19,0,0
0.1249,11.31447453,15.13,702,11430,4,0,1
0.1596,11.56171563,26.55,707,6630,0,0,0
0.1438,11.24504602,9.98,642,4679.958333,6,0,1
0.0933,9.61580548,13.36,717,3268.958333,0,0,1
0.1028,11.15625052,0.26,687,344.9583333,0,0,0
0.1438,10.71441777,15.63,642,2099.958333,0,1,1
0.1249,11.21182037,20.68,682,4349.958333,4,0,0
0.1154,11.22524339,18.26,672,2670,7,0,0
0.1628,11.38509209,26.52,652,3959.958333,0,0,1
0.1343,10.49127422,16.03,652,2159.958333,4,0,0
0.1154,10.62132735,10.36,672,6839.958333,7,1,0
0.1596,11.09741002,23.27,657,7593.958333,1,0,0
0.0933,11.46163217,0.13,702,210,1,0,0
0.1028,8.517193191,0,682,238.9583333,3,0,1
0.1438,10.30895266,4.04,642,450,2,0,1
0.1122,9.903487553,5.46,677,1260,7,0,1
0.1122,10.30895266,0.4,672,1590,7,1,0
0.1438,10.98529272,23.86,677,7258.958333,4,0,1
0.1407,10.73639668,13.51,642,1708.958333,8,0,0
0.0964,11.60823564,15.49,707,5280,11,0,0
0.1249,9.798127037,19.2,657,5130,1,4,0
0.1565,10.49127422,21.5,642,1830,3,0,1
0.128,9.903487553,2.58,652,1830,4,2,1
0.128,10.93596004,5.04,662,1049.958333,0,0,1
0.1407,10.6974208,14.92,652,3720,1,2,0
0.0964,10.37349118,1.99,707,2310,7,0,1
0.147,11.69524702,26.25,697,5909,3,0,0
0.1407,10.23995979,21.26,642,2339,2,0,0
0.1091,11.22524339,8,677,2189.958333,8,0,1
0.1375,9.903487553,13.2,652,1110,3,0,0
0.128,11.04292184,12.61,652,2609,0,3,0
0.1312,11.00209984,1.02,652,539,3,0,0
0.147,11.17043516,21.58,657,2984,3,6,0
0.1407,12.04355372,20.2,687,5774,4,0,0
0.1375,9.680344001,9.45,642,841,0,0,0
0.0933,11.2515607,16.29,717,3480,16,0,0
0.1407,9.341368634,22.95,642,329.9583333,3,0,1
0.1786,10.91508846,9.62,612,1230,15,0,0
0.1375,10.99373159,18.51,647,7110,4,2,0
0.128,11.51292546,9.98,652,2519.958333,10,0,0
0.1343,11.49272276,12.53,647,2849.958333,1,0,0
0.1375,10.20507253,1.6,642,450.0416667,1,0,0
0.128,9.903487553,19.02,662,959,1,0,0
0.1628,11.69524702,19.02,667,6390.041667,5,0,1
0.1312,9.61580548,8.72,647,1530.041667,1,1,1
0.1596,11.08214255,21.93,657,6030.041667,6,1,1
0.1343,10.91508846,19.44,672,4860.041667,8,3,1
0.1343,11.12726298,12.11,647,5489,12,0,0
0.1091,10.66895539,4.19,682,630,1,0,1
0.0996,10.71441777,2.48,707,2981.041667,4,0,0
0.1438,9.969275293,18.93,642,570.0416667,7,0,0
0.1438,10.71441777,18.32,647,1140.041667,0,0,0
0.1533,11.23848862,9.49,652,2789,1,1,1
0.1501,11.03488966,17.03,642,9390,4,3,0
0.128,9.392661929,3,657,479.0416667,1,0,0
0.1501,10.50506754,4.64,657,7589,2,0,0
0.1217,10.66895539,11.58,662,6221,6,0,0
0.1154,8.517193191,4.8,662,750.0416667,3,0,0
0.1659,9.560997244,27.55,647,2819,3,0,1
0.1438,10.27505111,3.1,632,420.0416667,4,0,1
0.1122,11.35040654,7.4,672,3360.041667,8,0,1
0.0996,9.903487553,1.5,697,479.0416667,1,0,0
0.1438,9.61580548,16.32,647,1049,5,0,1
0.1722,12.07254125,26.13,657,4949.041667,2,0,0
0.128,10.02127059,10.29,652,3180,3,1,0
0.1375,10.4341158,14.29,652,990,1,0,0
0.1438,10.89673933,4.33,642,4529.041667,4,0,1
0.1312,12.4292162,25.03,762,8460.041667,1,0,1
0.087,9.071078305,17.52,727,4351,1,0,0
0.1438,11.51292546,11.4,647,7350.041667,15,0,0
0.1059,10.49127422,0.33,712,300,0,0,1
0.0996,9.798127037,10.33,682,2910,1,0,1
0.1059,11.05089001,17.89,682,5279.041667,8,0,0
0.0838,10.81977828,4.51,727,600,0,0,0
0.1059,11.53272809,2.55,707,1590.041667,11,0,0
0.1091,11.28978191,8.21,687,299,1,0,0
0.1059,10.83958091,0.54,687,397.0416667,4,0,0
0.1438,10.91508846,12.87,642,3242,13,0,0
0.1375,11.74878779,1.95,657,5100,2,3,0
0.1438,10.87804719,15.65,647,2040.041667,20,0,1
0.1375,10.46310334,1.37,642,212.0416667,6,0,0
0.1249,9.655026193,14.23,652,1230.041667,4,0,0
0.1186,11.1844214,9.18,667,4110.041667,18,0,0
0.1786,11.8493977,24.04,652,6239.041667,2,0,1
0.1217,10.6454249,1.71,657,3150.041667,2,0,1
0.1059,11.1519556,13.31,687,7950,5,0,1
0.1659,10.61643736,20.53,652,2880,8,0,0
0.0964,11.09741002,0,742,1620.041667,9,0,0
0.128,11.00209984,22.44,687,4859.041667,5,2,1
0.1059,10.1266311,10.22,687,2729.041667,4,0,0
0.1343,10.30895266,13.16,647,3660,3,0,0
0.087,10.20359214,0.93,717,300,1,0,0
0.1249,10.63055295,20.56,662,2070,5,0,1
0.1438,10.82774645,6.69,647,12150.04167,1,2,0
0.1501,12.1281111,24.59,697,6510,7,0,1
0.1565,11.1844214,28.4,692,4470.041667,5,0,1
0.1312,11.65442503,10.33,662,660,4,0,0
0.147,10.22557105,22.61,642,1320.041667,0,0,0
0.1028,10.30895266,8.96,682,719,27,0,0
0.0743,9.574983486,0,757,300,0,0,1
0.1091,12.48370438,8.3,677,7080.041667,25,0,1
0.1059,12.01370075,18.76,732,8310,4,1,0
0.128,9.929788627,26.88,742,3960,0,0,0
0.1628,10.1266311,5.09,652,3659,0,0,1
0.147,10.83565163,19.13,647,240.0416667,15,0,1
0.1722,10.49127422,23.47,657,4757,2,1,0
0.1375,10.59663473,16.71,642,1799,28,0,0
0.1407,10.55205569,11.26,652,990,2,0,0
0.1596,11.26446411,13.78,652,3990,2,2,0
0.1186,10.6454249,3.42,657,3180,2,0,1
0.1059,11.2515607,16.54,692,4889.041667,5,0,1
0.1091,10.49127422,12.27,692,1770,4,0,1
0.1533,10.59663473,21.9,652,6180,3,0,0
0.1628,10.18111929,25,662,2010.041667,3,0,1
0.1375,12.67607627,22.68,732,8490.041667,0,0,1
0.1249,10.59663473,0.45,667,810.0416667,1,0,0
0.1438,11.31447453,21.03,672,5160.041667,11,1,0
0.1217,10.21200113,14.85,662,2820,31,0,0
0.0901,10.08580911,5,722,2009.041667,4,0,0
0.128,10.77895629,27.6,712,5580.041667,6,1,1
0.1533,10.30895266,18.52,647,1110,3,0,1
0.1343,11.40529571,4.78,657,3720.041667,1,2,0
0.1059,10.67359577,6.36,687,517.0416667,1,0,0
0.1438,10.59663473,28.68,692,4709,1,0,0
0.1407,10.34817337,20.54,642,2369.041667,3,0,0
0.0996,11.36210258,0,727,3150.041667,6,1,0
0.0964,9.798127037,16.13,707,502.0416667,0,0,1
0.1186,10.51867319,4.54,667,930.0416667,0,0,0
0.1122,10.6454249,0.94,697,390,3,0,1
0.0996,8.699514748,0,682,480.0416667,1,0,0
0.1565,11.1844214,8.73,652,4229.041667,3,2,1
0.128,10.77895629,5.2,647,1200.041667,11,0,0
0.1786,10.70099475,28.73,647,4709,6,1,0
0.128,12.52815614,17.87,672,6989.041667,0,1,0
0.1312,12.52815614,20.06,672,6989.041667,0,1,0
0.1028,11.28978191,0.62,712,630,1,0,0
0.1059,10.03240833,5.7,672,3150.041667,1,1,0
0.128,11.22524339,3.42,647,3330,3,0,0
0.1091,10.26813067,2.46,682,2609.041667,3,0,0
0.1438,11.30958454,19.49,657,2340.041667,14,0,1
0.1565,10.858999,11.54,652,1920.041667,5,0,0
0.1059,11.08214255,12.54,682,2370.041667,9,0,1
0.1438,11.00209984,21.34,642,5880,24,0,0
0.1122,12.27373129,11.61,692,1470,16,0,0
0.1091,9.61580548,11.68,692,480.0416667,0,0,0
0.1154,8.987196821,11.1,662,1049,2,0,0
0.0996,11.28978191,16.29,717,2640.041667,7,0,0
0.0933,9.878169745,0.92,692,360,0,0,0
0.1312,10.18111929,11.32,657,1410,15,0,0
0.1059,12.27373129,11.78,692,1470,16,0,0
0.1786,12.76568843,17.64,657,4230.041667,14,0,1
0.1438,10.49127422,26.53,697,2310.041667,5,0,0
0.147,10.87426647,18.52,647,3699,2,0,0
0.1375,11.33857208,19.1,662,6660.041667,3,0,0
0.1754,11.14186178,14.71,652,5099,2,1,1
0.1343,10.16585182,0,637,540.0416667,2,0,1
0.1501,10.91508846,28.43,697,4079.041667,3,0,0
0.1659,9.392661929,17.1,632,1199.041667,0,0,1
0.1122,11.40756495,15,687,1950.041667,4,0,0
0.1565,10.18111929,29.41,692,3450.041667,2,0,0
0.1312,11.55214618,6.95,652,3510.041667,0,0,0
0.1122,11.58988651,21.97,692,6629.041667,7,0,1
0.1154,12.03171926,6.23,682,5250.041667,4,0,1
0.1407,10.7381343,25.91,697,3839.041667,3,0,0
0.1628,10.91871823,7.96,652,3929,3,0,0
0.1249,11.46163217,16.19,657,5070,5,0,0
0.0996,8.881836305,17.33,687,540.0416667,1,0,1
0.1312,11.00209984,25.08,757,9182.041667,0,0,0
0.0901,10.77895629,8.3,717,870.0416667,1,0,0
0.1501,10.30895266,12.76,657,3270,1,0,1
0.0964,11.1844214,15.72,712,4950.041667,4,0,1
0.1691,10.37349118,27.15,652,3450.041667,0,0,0
0.1343,11.00209984,2.16,662,3360.041667,6,0,1
0.1501,10.55581274,21.81,657,3180.041667,3,0,1
0.1438,10.49127422,26.08,682,3180.041667,11,0,1
0.1122,10.37098805,6.62,677,452.0416667,0,0,0
0.1722,10.54534144,9.76,642,3690,0,0,0
0.1059,10.81977828,13.9,697,6090.041667,5,0,1
0.087,10.49127422,0.6,727,570.0416667,0,0,0
0.1741,10.81977828,16.92,647,5490,8,0,1
0.1425,10.91508846,15.53,652,8699,0,2,1
0.1709,9.942708266,28.42,662,1208.041667,3,0,0
0.1362,10.77058804,15.53,647,1470,1,0,0
0.0838,10.5865844,5.67,737,2925,4,0,0
0.0983,10.71441777,0.67,702,2977,6,0,0
0.1078,10.18111929,13.55,687,4109.041667,0,0,0
0.1109,12.30138283,21.28,747,8730,5,0,0
0.1141,9.743788174,21.75,687,360,3,0,0
0.152,10.41774727,17.08,657,5280.041667,1,0,0
0.1583,10.51867319,22.25,647,4440,6,0,0
0.133,10.30895266,14.08,662,1960.041667,7,0,1
0.1172,8.9226583,19.2,672,1200.041667,4,0,0
0.1362,11.12726298,5.61,682,1470,18,0,1
0.1204,11.05089001,14.55,672,4290,4,0,1
0.1078,11.09741002,5.13,687,3119.041667,5,0,1
0.1393,10.4341158,19.34,657,2789.041667,6,0,0
0.1362,11.00209984,21.03,662,6600,13,0,0
0.1109,10.59663473,9.98,672,390,0,0,0
0.133,10.34174248,16.88,657,5129,1,7,0
0.133,11.28978191,8.64,662,991.0416667,1,0,0
0.1078,10.36501788,13.01,702,3629,5,0,1
0.133,10.49127422,12.77,662,2430.041667,4,2,0
0.1457,11.29476946,26.49,692,5160,6,0,0
0.1299,10.19913779,10,652,1890,6,0,0
0.133,10.70324447,20.14,677,5100,6,0,1
0.1488,11.09741002,22.16,662,6840.041667,6,0,1
0.0983,11.09741002,9.38,732,960.0416667,2,0,0
0.1141,10.30895266,13.88,677,3059.041667,9,0,0
0.0983,9.729134165,7.07,702,780,6,0,0
0.1583,11.15625052,13.94,672,4050,6,0,1
0.1425,11.00967111,22.93,652,6090.041667,0,0,0
0.1014,10.6454249,12.94,712,1470,0,0,1
0.133,10.08580911,11.35,652,2460.041667,5,0,0
0.133,9.887358171,23.6,677,1560.041667,5,0,0
0.1141,8.411832676,4,667,330,4,0,0
0.1236,11.05089001,14.51,667,2880,5,0,1
0.1046,11.33857208,16.67,722,4458,4,0,0
0.1615,10.89673933,20.2,657,3390.041667,0,0,0
0.1172,11.8493977,8.39,707,5280.041667,8,0,1
0.1804,11.69524702,19.33,647,5160,3,1,1
0.1299,11.39611071,6.78,657,7020.041667,0,2,0
0.133,10.59663473,5.13,657,3179.041667,8,0,1
0.1646,11.00209984,28.16,672,6480.041667,4,1,0
0.1046,10.43998092,10.04,682,720,0,0,0
0.1078,11.36210258,0.75,717,3181.041667,8,1,0
0.1109,11.3009691,15.63,702,3629,4,0,0
0.152,10.49127422,18.53,642,3270,4,1,1
0.0951,9.903487553,14.58,737,6900,1,0,1
0.1615,10.39476332,29.07,687,1471,1,0,0
0.1141,9.472704636,10.43,672,959.0416667,0,0,0
0.1299,11.40756495,10.24,672,2250,14,0,1
0.1646,10.71441777,23.04,652,4169.041667,0,1,0
0.1425,11.05089001,17.22,647,4199.041667,1,1,1
0.1488,10.62132735,15.75,642,2279.041667,4,1,0
0.1615,11.1124479,21.83,667,5220.041667,4,0,1
0.1393,10.81977828,23.47,697,7440.041667,0,0,0
0.133,10.12502982,0.96,652,180.0416667,1,0,1
0.1551,11.03488966,15.38,647,1860,0,0,0
0.1551,11.19821472,19.73,657,6210,13,0,1
0.1299,12.3883942,9.67,682,9479,5,0,0
0.1804,10.71441777,25.84,647,1799,0,0,1
0.1046,10.20359214,19.29,697,482.0416667,2,0,0
0.1299,10.71441777,22.77,692,5719.041667,6,0,1
0.092,11.48246626,19.6,737,12240.04167,12,0,0
0.1583,11.00209984,17.28,657,5400,2,0,1
0.1236,11.8493977,16.9,672,4440,5,0,0
0.1457,10.8177362,25.4,707,6360.041667,0,0,1
0.1393,9.392661929,3.9,642,390,0,0,1
0.1141,11.98292909,12.26,702,6960,4,0,0
0.0838,9.663007082,3.82,722,602.0416667,0,0,0
